probe	chr	position	unadjusted_interaction_m	unadjusted_se	unadjusted_p	unadjusted_hc3_se	unadjusted_hc3_p	unadjusted_cluster_se	unadjusted_cluster_p	unadjusted_interaction_beta	cell_adjusted_interaction_m	cell_adjusted_se	cell_adjusted_p	cell_adjusted_hc3_se	cell_adjusted_hc3_p	cell_adjusted_cluster_se	cell_adjusted_cluster_p	cell_adjusted_interaction_beta	fully_adjusted_interaction_m	fully_adjusted_se	fully_adjusted_p	fully_adjusted_hc3_se	fully_adjusted_hc3_p	fully_adjusted_cluster_se	fully_adjusted_cluster_p	fully_adjusted_interaction_beta	fully_adjusted_linear_age_interaction_m	fully_adjusted_linear_age_se	fully_adjusted_linear_age_p	fully_adjusted_linear_age_hc3_se	fully_adjusted_linear_age_hc3_p	fully_adjusted_linear_age_cluster_se	fully_adjusted_linear_age_cluster_p	fully_adjusted_linear_age_interaction_beta	unadjusted_fdr	unadjusted_hc3_fdr	unadjusted_cluster_fdr	cell_adjusted_fdr	cell_adjusted_hc3_fdr	cell_adjusted_cluster_fdr	fully_adjusted_fdr	fully_adjusted_hc3_fdr	fully_adjusted_cluster_fdr	fully_adjusted_linear_age_fdr	fully_adjusted_linear_age_hc3_fdr	fully_adjusted_linear_age_cluster_fdr
cg16832267	2	17878835.0	-0.09253232550031036	0.03943993816664314	0.019236487431160094	0.04301028309394813	0.03177433938364652	0.04826463432607166	0.05990068223455515	-0.005816680317838505	-0.10931402996891249	0.03649737678655216	0.002837472851976523	0.039854750563140515	0.006243008633573779	0.04120207300837099	0.010153317122740552	-0.0070265882661213535	-0.12489348343112355	0.03526448809586619	0.00042624816111729046	0.04132113392481251	0.0026059655973640463	0.04141262285291738	0.003732771866641926	-0.007713081054844136	-0.0059639388946923985	0.0016851406991552624	0.00043020793098433297	0.0019747028834580945	0.002625884753907109	0.0019776645005945745	0.0037347378626556202	-0.0003687657859308834	0.5623860288466939	0.6972531717994924	0.7399746520586806	0.603724561848377	0.8573191498176632	0.8492473102059188	0.3599193278402209	0.9999575136988024	0.9999560135595468	0.3596112357220312	0.9999146174698702	0.9999316749064227
cg04410448	6	143902477.0	-0.038270665712595714	0.03182718642742485	0.22958099906470764	0.031435721866161566	0.22383827127323	0.03371974844158313	0.26083093553414627	-0.0029393970873361833	-0.06453547876498189	0.02530887824863982	0.010980989970298501	0.02516950442750652	0.010548126390542811	0.022095993658273454	0.00488952844255198	-0.00600700278437801	-0.07910494953630115	0.025516731923302668	0.0020184225700518774	0.026172331204878815	0.0026063376730021473	0.02515324215613766	0.0025670778962504277	-0.007778293338219622	-0.003776518424282243	0.0012194786890017378	0.0020406262388420952	0.0012496903680170657	0.0026105984431789727	0.001200293826375141	0.0025564898334778634	-0.000371233006031066	0.8448018380725048	0.8805563570446513	0.8865822124912037	0.7038814196185131	0.8712142145333529	0.8326897594526024	0.5012411921308645	0.9999575136988024	0.9999560135595468	0.5029338501228287	0.9999146174698702	0.9999316749064227
cg00891995	1	153140786.0	-0.10032861733457045	0.029217007586991712	0.0006287646850810007	0.0322825305242934	0.0019582878531915373	0.029888305917209514	0.0013618470285653326	-0.01529346749770617	-0.09828580369693604	0.029340900123457987	0.0008508831806504865	0.03246763731597147	0.0025564369240906174	0.030685141162517457	0.0021624182673438495	-0.014895197250427672	-0.10438993361620323	0.02929226217906738	0.00039251675736186835	0.03455018480462462	0.0026153906217425077	0.03273875066219157	0.002257140180633739	-0.015778358905176197	-0.004982021329055384	0.0014000467374886306	0.000400319399767782	0.001652536040041719	0.0026723927563970834	0.0015684283155192424	0.0023395579324913124	-0.000752880468397318	0.23939064166635154	0.40581728119071375	0.3744277580478393	0.4995320990494329	0.8177695823135754	0.7907047457183789	0.35151351901594946	0.9999575136988024	0.9999560135595468	0.3547028345597695	0.9999146174698702	0.9999316749064227
cg12402800	5	56909090.0	0.14164144381212296	0.04846314746065593	0.0035785425118166642	0.0491009940569474	0.00403415241952764	0.04859250858612114	0.004969884981140966	0.007546290890931156	0.16630476909188185	0.04715190684206812	0.000446946967862584	0.04879200281980877	0.0006897131862141901	0.045859763170224166	0.0005881650329278103	0.009363498857430857	0.1481845587796408	0.043264486649316654	0.000653462166046215	0.049056735126806035	0.002621554962786177	0.04548752697484271	0.0018372528441671539	0.007638400931953442	0.007058836899315221	0.0020669363852734834	0.0006773987402662021	0.0023443275886757143	0.0027051048078391682	0.002174326014944375	0.0019001603344562313	0.0003636542461039349	0.3911868338755093	0.4827557214916558	0.49465506397171155	0.45218610561182504	0.6997202897659299	0.6398553132680356	0.38260505249356536	0.9999575136988024	0.9999560135595468	0.38565329716058244	0.9999146174698702	0.9999316749064227
cg20384132	5	36302247.0	0.08182939512791415	0.021445067670589225	0.00014734113575273755	0.02179102686879426	0.0001870960402375544	0.022411468391899957	0.0005434031670207153	0.013869500836058295	0.07245672700839297	0.021370272513506757	0.0007356138846721321	0.02185992785124	0.0009637334131468811	0.021816197819186464	0.0015171778977769866	0.012314064087987823	0.0695482960078742	0.020580045632102428	0.0007700695653319744	0.023031208272262165	0.0026295518626183153	0.02531630959553112	0.007891891431168491	0.011804627717059044	0.003316932347745012	0.000983171554557624	0.000785901261592931	0.0011003807374488216	0.002676073702851241	0.0012102026155439533	0.008028998823136495	0.0005629996538477238	0.150229690058943	0.2144622210811623	0.2934431404131615	0.4925946839903084	0.7152483846604266	0.742603268260499	0.3965789680200669	0.9999575136988024	0.9999560135595468	0.4010763197351859	0.9999146174698702	0.9999316749064227
cg10475468	5	646144.0	-0.11466923250490908	0.03837279395603235	0.002900147129291215	0.04027839261737829	0.004539289495141497	0.03974510747799102	0.00540153268152634	-0.0025676400134918183	-0.11593384724337406	0.03885917515624815	0.0029466934190699925	0.04066799910728901	0.004486558945500992	0.03963062606753788	0.004825712426138343	-0.0026083264588091584	-0.12530611256713822	0.0392471770759564	0.0014776080604267299	0.04150308611879376	0.0026341916069715495	0.04374965888630562	0.0057259056242612745	-0.0028161327841157366	-0.005992452624975141	0.001874862589886194	0.0014602421939429256	0.001982315130862835	0.002602165290706097	0.0020881743627459053	0.005638328492315611	-0.00013481869972929142	0.3680032148701836	0.49173598105884275	0.5003145305082767	0.6039948442007769	0.8529426514864659	0.8326897594526024	0.4642201347881006	0.9999575136988024	0.9999560135595468	0.46432145796606383	0.9999146174698702	0.9999316749064227
cg16837898	20	3816161.0	-0.015683036540844117	0.013780666425896579	0.2554770832962242	0.014076288289672315	0.26558588699920344	0.012948989115767553	0.2305131590589632	-0.002043068928260402	-0.024763029527936947	0.011335619304030846	0.029244936630455496	0.011706405427866346	0.03474380958431514	0.010716737838431592	0.024246464793959963	-0.0032626476835334664	-0.0361255892493863	0.011406978256537399	0.0016127879414617715	0.01196698163183857	0.002637861985928733	0.012190420158998686	0.0043337493423209516	-0.0048358579771932315	-0.0017264236571821795	0.0005449257352368045	0.0016062000071769894	0.0005715658308542389	0.0026229319262941497	0.0005815943001450606	0.00427282811095942	-0.00023113222315040462	0.8567119083475945	0.8968745718390513	0.8731169062700462	0.7647270312118085	0.90366880157135	0.8768569685799025	0.4776528193903751	0.9999575136988024	0.9999560135595468	0.4765571455514072	0.9999146174698702	0.9999316749064227
cg13396682	3	33440477.0	0.14999900552623788	0.052318395279736064	0.004263476988442205	0.05346224725466574	0.00515533175042163	0.05627844524981366	0.009830323020626726	0.0014082112795814718	0.14969057873425162	0.05285102525556433	0.004750388023504492	0.05378255471579363	0.005522725870766936	0.05474508728701686	0.00817096836214027	0.0014070146990978957	0.15544571156063414	0.047649503571824785	0.0011633244160159622	0.051493995541595484	0.0026383489633458697	0.047971781298938046	0.0019350652641563395	0.0013814070707352428	0.007443147805031468	0.0022761738865509744	0.0011324146630296733	0.0024593816052085843	0.0025728670909010436	0.002288789598690982	0.0018688524764243768	6.615664457134441e-05	0.4083269385329604	0.5057660329449633	0.5556617987736793	0.6440261130667527	0.8573191498176632	0.8467010775793248	0.4392667416867437	0.9999575136988024	0.9999560135595468	0.4357245290353044	0.9999146174698702	0.9999316749064227
cg24931713	8	1126811.0	-0.0763718681729029	0.0239325295014642	0.0014782690220802599	0.02479819031498064	0.0021500928861145924	0.026387072585102256	0.005264916169790999	-0.006290341284554732	-0.07419592754193169	0.02216601184869139	0.0008584890887969337	0.022414472754169374	0.0009788197102467931	0.024161016798513932	0.0031854308069538166	-0.006179752289183776	-0.06754857173764717	0.021143040411645535	0.0014670908145859832	0.022377014663824687	0.0026388341573220695	0.024882885986139372	0.008615365363804178	-0.005722373936442116	-0.003226787045559161	0.0010101004346190039	0.0014686735998177005	0.0010683473741133634	0.002624316189460333	0.0011881155588047533	0.008587002609576518	-0.0002735808324649575	0.31022231591124294	0.4168023320296284	0.4988227574452173	0.4995320990494329	0.7152483846604266	0.8190901369798509	0.4628183377493848	0.9999575136988024	0.9999560135595468	0.464351039927688	0.9999146174698702	0.9999316749064227
cg11915205	2	86338055.0	-0.04184383659682603	0.014664774900563244	0.004449312877590358	0.014919787170033125	0.005172968337065561	0.014174370792055899	0.004475449037623096	-0.003555948157575409	-0.045261881346645716	0.014149042951231238	0.0014398019624089337	0.01481339648387267	0.0023300732232503945	0.013792335259463669	0.0017096657749510536	-0.0038617057989186686	-0.047425135396615796	0.013980982934264039	0.0007358092361900462	0.015717845489228926	0.0026507007272391944	0.014439696400602478	0.00169588675795294	-0.0039968869723149645	-0.0022685251202406035	0.0006679423168275767	0.0007248801333986219	0.000751051253128346	0.0026233537960786628	0.0006901898482295407	0.001683398373291395	-0.00019125294718680942	0.41369549066970457	0.5059975831453334	0.4836944409788824	0.5436541963321978	0.8143009462248806	0.768937379313347	0.3913837977039625	0.9999575136988024	0.9999560135595468	0.39427657462521937	0.9999146174698702	0.9999316749064227
cg25671686	5	16617181.0	-0.1056610866094839	0.04992704676426814	0.03465867857893467	0.04988722006156776	0.03451483697392179	0.04904649751114494	0.03517494913750027	-0.0017166248348873302	-0.09851714857707476	0.05051279830318412	0.05152324566846051	0.05032083727080527	0.05064165820096384	0.04897779145178216	0.04870010301174821	-0.0016530230557584317	-0.15116373159905658	0.04888182915022102	0.0020706550730373264	0.050101225632654255	0.002651677893028478	0.0539746882865461	0.006822416836387954	-0.0026433349928620367	-0.007243681327171049	0.002335015360183139	0.002004516475053052	0.0023944177628397764	0.0025828988651784963	0.0025808390859753693	0.006709748822251499	-0.00012665463498216957	0.6291987214072258	0.7066062742673975	0.6841891025572482	0.7937848086204624	0.9121015394608312	0.8966818093697856	0.5061388722398962	0.9999575136988024	0.9999560135595468	0.501641705011356	0.9999146174698702	0.9999316749064227
cg18806193	5	1338794.0	-0.062789244612449	0.018492742013184054	0.0007227556355956059	0.0179413072660326	0.0004942452648179572	0.016695589435751113	0.0003819855830506265	-0.008011642335381411	-0.04810378181044793	0.016016420305255963	0.0027622977052504305	0.015939721627353482	0.0026355004729656174	0.015175143360213387	0.0023851178308256266	-0.006201792300321108	-0.044178513157343946	0.014166879806846798	0.0018988424480245842	0.014643601852355094	0.002653839997617558	0.016425761286020257	0.00921421591404614	-0.005780384908310893	-0.0021142824375158724	0.0006767815314254776	0.0018636749325812928	0.0006994139538930025	0.0026023543365494488	0.0007838937092398255	0.009029575987875658	-0.0002766512769077085	0.2535174598607832	0.2875901168830965	0.26851509218893854	0.6028116505723614	0.8223114149954608	0.8005432428815005	0.4942995158866696	0.9999575136988024	0.9999560135595468	0.49368776565271333	0.9999146174698702	0.9999316749064227
cg05155047	5	168604.0	-0.08136200264005553	0.021573348524622817	0.00017555731402574187	0.022923775852467642	0.00041126060878707315	0.02672222377844699	0.003435417740363255	-0.011270762604247463	-0.07275632695245682	0.020239303652506452	0.0003467791367621512	0.021636050892994967	0.0008125544803734895	0.027153787350816732	0.009467783042947635	-0.010110365010771824	-0.05768667528849541	0.018077465884420604	0.0014859908317682864	0.01912304164695212	0.0026565179949570223	0.0221536727851781	0.011558320246802586	-0.008046910196969069	-0.0027536726048782803	0.0008640489622926403	0.0015070955175519349	0.0009140514910848523	0.0026913214208214792	0.0010596693482474568	0.011720364171413788	-0.0003842327998615858	0.15831954331236625	0.2715484118504043	0.46153292372965804	0.414071679398212	0.7095480377215632	0.8467010775793248	0.465556222653425	0.9999575136988024	0.9999560135595468	0.46604021763271575	0.9999146174698702	0.9999316749064227
cg19892195	2	236054818.0	0.06327916368156686	0.0191915555258796	0.001024004233234008	0.021795112984441086	0.003803910718630601	0.019290551821904263	0.0017166239190095358	0.010674122528972606	0.06488172560575318	0.0188685854260924	0.0006183606755455231	0.02233945649015255	0.003792815424878843	0.019270780351331625	0.0013206976221888055	0.010948734343371517	0.06659251584508546	0.018377355281361512	0.0003133065069436772	0.02207643094858863	0.002657837225549218	0.02077205343901754	0.0021443428641047474	0.011228982137194667	0.003186656220592216	0.000878061849656063	0.0003067503431371242	0.0010556468140694463	0.002638682061850935	0.000994063386155225	0.002145511077747459	0.0005373534935624046	0.2805525622372182	0.4769218240198087	0.3951132242263932	0.47703705721750767	0.8303142740997405	0.7288112796553561	0.32822431346820896	0.9999575136988024	0.9999560135595468	0.32495760599533313	0.9999146174698702	0.9999316749064227
cg20962215	19	54209646.0	-0.04987999167052873	0.014630853413234238	0.0006874961390049523	0.014498759045451141	0.0006143554492384129	0.014356305330333859	0.0009482261535978653	-0.008606821798989556	-0.027244923689384314	0.01076223726242308	0.011568273048203005	0.01109496811772614	0.014299814355631395	0.011662652092322642	0.02278978691614761	-0.004704888518931543	-0.03105053826953207	0.009451547952699596	0.0010739819387572528	0.010294149802330212	0.0026589126198535984	0.010685832014287864	0.005098547048619347	-0.005360167112585304	-0.0014880715854916904	0.0004514967816147942	0.0010348103144762293	0.0004919145041793433	0.0025843780694601902	0.0005104138847913077	0.004962370180905223	-0.00025688086076984605	0.2507087834548123	0.31146050002482073	0.34087551255044823	0.7090065849767057	0.8787275407817151	0.8759774301850706	0.42646676660716376	0.9999575136988024	0.9999560135595468	0.41955416498280984	0.9999146174698702	0.9999316749064227
cg04804052	19	10983982.0	-0.08850650166096839	0.023911318213787204	0.00023062321181168018	0.02399419323384036	0.0002422974807893954	0.022037183516568932	0.00016460624663620457	-0.014922272547862013	-0.04381203276632333	0.01823170321330083	0.016510133737154545	0.018241155293515325	0.01656597751688502	0.01758979645824153	0.015484661771870991	-0.007415446590824189	-0.05759479777520216	0.01774227455723191	0.0012299570764471542	0.01909640071403529	0.002661730997230912	0.019516717553657748	0.004488474781351711	-0.009749889680821713	-0.00274594029118095	0.0008476530874171427	0.0012588644081963933	0.0009121097340608714	0.002709422456926311	0.0009319581079950379	0.004547580162339797	-0.00046482012953424093	0.1764694811848154	0.22719299288863645	0.1977145707185246	0.7281935128392492	0.8842705155090363	0.8604667190555342	0.44700690210234645	0.9999575136988024	0.9999560135595468	0.45289722302860247	0.9999146174698702	0.9999316749064227
cg00564598	19	10106184.0	-0.009987190101198681	0.017220846849118107	0.5621300861953553	0.017454430112011653	0.5673729734630399	0.01663125644297071	0.550392904925884	-0.0007922977893418564	-0.020910855501783406	0.017114647662933597	0.2221791823280322	0.01723232581012613	0.22534931876853412	0.015632674438614505	0.1859805574739282	-0.001435004255918294	-0.039153413856794224	0.012235639219161867	0.001441722902408991	0.012982127621931898	0.0026622105378103105	0.013996837498004473	0.006885045959891436	-0.0026024502577906418	-0.0018697253415538885	0.0005845099987286148	0.0014474312999082691	0.0006200599586482668	0.0026670011474645627	0.000668759579679254	0.006913246511062455	-0.00012426171801079564	0.9423373796952946	0.9581360630046691	0.9533618209370337	0.8823680532076164	0.9390600954877655	0.9303569685743219	0.4628183377493848	0.9999575136988024	0.9999560135595468	0.4630165528446443	0.9999146174698702	0.9999316749064227
cg20157666	17	2034205.0	-0.06142836320570039	0.017357961221548295	0.00042739888565980434	0.017684212900415924	0.0005439746667871838	0.01812058181362287	0.0012304884754906296	-0.007189635339546531	-0.04304797347147968	0.015149944863814022	0.004617688203923109	0.015564113420702047	0.0058229794664282734	0.015465786346500941	0.007151120510728623	-0.005053253685623717	-0.04675888509231387	0.014201505030001203	0.0010469469098312338	0.015504634948025254	0.002663482726979186	0.014529220760463394	0.0020667933713394665	-0.0055603223842857295	-0.0022341634433241985	0.0006784767102627689	0.0010455536898973962	0.0007412429479559955	0.0026784451049340716	0.0006946236032102033	0.0020785051381053666	-0.0002657572682692777	0.21358494214078097	0.2974434480885527	0.3684246419692652	0.6416055881840527	0.8573191498176632	0.8429388508137053	0.4222098931108893	0.9999575136988024	0.9999560135595468	0.42130251651834105	0.9999146174698702	0.9999316749064227
